District_ID,DISTRICT,State_ID
9240,VADODARA COMMR.,14
9244,AHMEDABAD RURAL,14
9266,PANCHMAHAL,14
9277,AHMEDABAD COMMR.,14
9298,PANCHMAHAL,14
9321,TOTAL,14
9343,AHMEDABAD COMMR.,14
9353,ANAND,14
9384,BHAVNAGAR,14
9402,KUTCH (WEST-BHUJ),14
9447,PATAN,14
9486,MEHSANA,14
9491,JUNAGADH,14
9492,SURAT RURAL,14
9513,NAVSARI,14
9528,PORBANDAR,14
9535,CID CRIME,14
9544,JUNAGADH,14
9597,PALANPUR,14
9607,W.RLY AHMEDABAD,14
9623,W.RLY,14
9670,VALSAD,14
9685,RAJKOT COMMR.,14
9686,ANAND,14
8,TOTAL,7
12,CHANDIGARH,7
159,CHANDIGARH,7
809,TOTAL,7
1114,CHANDIGARH,7
2323,CHANDIGARH,7
2958,CHANDIGARH,7
3062,TOTAL,7
4041,CHANDIGARH,7
4536,CHANDIGARH,7
5189,TOTAL,7
5325,CHANDIGARH,7
5734,CHANDIGARH,7
5758,CHANDIGARH,7
5788,TOTAL,7
6047,TOTAL,7
6337,TOTAL,7
6709,CHANDIGARH,7
6900,TOTAL,7
6934,CHANDIGARH,7
7570,CHANDIGARH,7
7954,TOTAL,7
8448,TOTAL,7
8800,TOTAL,7
9145,TOTAL,7
9192,TOTAL,7
60,TOTAL,11
294,DIU,11
297,DIU,11
1005,DAMAN,11
1044,DAMAN,11
1192,TOTAL,11
1398,TOTAL,11
1599,DAMAN,11
1855,TOTAL,11
2026,DIU,11
2661,DAMAN,11
2790,DIU,11
3101,TOTAL,11
3320,DIU,11
3708,DIU,11
3735,TOTAL,11
3758,DIU,11
3970,TOTAL,11
4156,DAMAN,11
4254,TOTAL,11
4416,DAMAN,11
4873,DAMAN,11
4926,TOTAL,11
5450,DIU,11
5570,DAMAN,11
5778,DIU,11
5843,TOTAL,11
6251,TOTAL,11
6487,DAMAN,11
6691,DIU,11
6841,DAMAN,11
6908,DIU,11
7629,DAMAN,11
7769,TOTAL,11
7941,TOTAL,11
7977,DIU,11
8318,DAMAN,11
8370,DIU,11
8702,DAMAN,11
19,GAYA,6
33,JAMALPUR RLY.,6
122,BETTIAH,6
124,BETTIAH,6
132,JAMALPUR RLY.,6
166,NALANDA,6
168,DARBHANGA,6
179,SITAMARHI,6
200,BHOJPUR,6
239,AURANGABAD,6
258,ROHTAS,6
259,JEHANABAD,6
266,MADHUBANI,6
268,MUZAFFARPUR RLY.,6
280,ROHTAS,6
318,TOTAL,6
320,GOPALGANJ,6
378,BANKA,6
385,MUZAFFARPUR RLY.,6
406,BANKA,6
407,SUPAUL,6
415,GAYA,6
448,KISHANGANJ,6
449,MUZAFFARPUR,6
459,AURANGABAD,6
464,TOTAL,6
470,BUXAR,6
479,GAYA,6
481,BHABHUA,6
498,JAMUI,6
507,BUXAR,6
516,TOTAL,6
522,ARARIA,6
530,MOTIHARI,6
548,LAKHISARAI,6
579,ARWAL,6
596,TOTAL,6
649,NALANDA,6
667,ARWAL,6
689,BETTIAH,6
714,KISHANGANJ,6
741,ROHTAS,6
761,MUZAFFARPUR,6
764,BAGAHA,6
804,BHOJPUR,6
812,DARBHANGA,6
813,PATNA RLY.,6
814,SAMASTIPUR,6
822,SIWAN,6
827,SHEOHAR,6
829,JAMUI,6
836,SHEIKHPURA,6
865,KATIHAR RLY.,6
868,MUZAFFARPUR,6
894,SAHARSA,6
901,SHEIKHPURA,6
909,MUZAFFARPUR,6
919,ROHTAS,6
966,LAKHISARAI,6
984,BETTIAH,6
986,KATIHAR,6
1009,JAMUI,6
1014,ROHTAS,6
1017,BANKA,6
1023,KATIHAR,6
1030,NAWADAH,6
1049,GAYA,6
1053,JEHANABAD,6
1120,BHABHUA,6
1146,BAGAHA,6
1189,MUNGER,6
1190,NAWADAH,6
1205,BETTIAH,6
1233,ARWAL,6
1265,SITAMARHI,6
1289,BANKA,6
1336,MOTIHARI,6
1351,BAGAHA,6
1363,MUNGER,6
1370,SITAMARHI,6
1390,BHAGALPUR,6
1392,KATIHAR RLY.,6
1432,PATNA,6
1450,PATNA RLY.,6
1458,MADHUBANI,6
1477,BHOJPUR,6
1506,ARARIA,6
1510,BANKA,6
1520,PATNA RLY.,6
1533,BHOJPUR,6
1540,BETTIAH,6
1549,ARARIA,6
1594,SUPAUL,6
1602,SITAMARHI,6
1605,BHAGALPUR,6
1617,BHAGALPUR,6
1626,MADHUBANI,6
1640,SUPAUL,6
1653,GOPALGANJ,6
1656,KHAGARIA,6
1661,BEGUSARAI,6
1714,TOTAL,6
1717,ARWAL,6
1719,JAMALPUR RLY.,6
1730,NAWADAH,6
1735,SHEIKHPURA,6
1739,KISHANGANJ,6
1755,KHAGARIA,6
1757,SHEIKHPURA,6
1770,PATNA,6
1804,PATNA,6
1832,JEHANABAD,6
1843,BHOJPUR,6
1847,BUXAR,6
1862,KATIHAR RLY.,6
1891,AURANGABAD,6
1904,JEHANABAD,6
1910,GAYA,6
1929,GAYA,6
1942,KHAGARIA,6
1949,SARAN,6
1954,DARBHANGA,6
1980,NAWADAH,6
1993,MUZAFFARPUR RLY.,6
1999,MADHEPURA,6
2003,GOPALGANJ,6
2028,BHAGALPUR,6
2042,JAMUI,6
2057,KATIHAR RLY.,6
2083,BHAGALPUR,6
2089,KISHANGANJ,6
2096,BEGUSARAI,6
2114,GAYA,6
2126,PATNA RLY.,6
2132,LAKHISARAI,6
2134,GAYA,6
2138,SARAN,6
2167,BHOJPUR,6
2174,KATIHAR,6
2176,TOTAL,6
2205,MADHUBANI,6
2219,BEGUSARAI,6
2234,VAISHALI,6
2247,PURNEA,6
2252,PURNEA,6
2262,SHEOHAR,6
2282,KATIHAR RLY.,6
2286,GOPALGANJ,6
2302,TOTAL,6
2371,SAHARSA,6
2388,JAMALPUR RLY.,6
2415,KATIHAR RLY.,6
2463,ARARIA,6
2487,LAKHISARAI,6
2501,SITAMARHI,6
2506,SUPAUL,6
2512,BUXAR,6
2517,TOTAL,6
2527,ARWAL,6
2543,JAMUI,6
2574,SIWAN,6
2624,KATIHAR,6
2639,KATIHAR RLY.,6
2652,NAWADAH,6
2654,BUXAR,6
2689,BEGUSARAI,6
2732,BETTIAH,6
2751,KHAGARIA,6
2752,KATIHAR,6
2861,BEGUSARAI,6
2888,MUZAFFARPUR,6
2908,JAMUI,6
2914,SARAN,6
2935,PURNEA,6
2943,BHABHUA,6
2953,JAMALPUR RLY.,6
2963,LAKHISARAI,6
3029,PATNA,6
3058,TOTAL,6
3065,JEHANABAD,6
3071,PATNA,6
3085,SAMASTIPUR,6
3090,BHABHUA,6
3147,MADHEPURA,6
3180,SAHARSA,6
3183,SAMASTIPUR,6
3209,BANKA,6
3210,MUZAFFARPUR RLY.,6
3215,BHAGALPUR,6
3222,MADHEPURA,6
3248,BAGAHA,6
3257,SHEIKHPURA,6
3267,JAMALPUR RLY.,6
3273,SIWAN,6
3285,MADHEPURA,6
3297,MUNGER,6
3308,VAISHALI,6
3336,PURNEA,6
3366,DARBHANGA,6
3370,BANKA,6
3375,SHEIKHPURA,6
3415,SARAN,6
3417,PATNA RLY.,6
3440,SIWAN,6
3456,ROHTAS,6
3468,GAYA,6
3470,BAGAHA,6
3495,TOTAL,6
3498,SARAN,6
3510,GAYA,6
3519,BHOJPUR,6
3523,ROHTAS,6
3546,MADHUBANI,6
3548,BHAGALPUR,6
3561,PURNEA,6
3599,ARARIA,6
3604,BHABHUA,6
3607,SARAN,6
3631,BHABHUA,6
3634,LAKHISARAI,6
3715,BETTIAH,6
3734,ARWAL,6
3787,GOPALGANJ,6
3839,JEHANABAD,6
3860,SAHARSA,6
3878,JAMUI,6
3888,BETTIAH,6
3913,NAUGACHIA,6
3930,MUZAFFARPUR,6
3947,MADHEPURA,6
3951,NAUGACHIA,6
3955,SHEIKHPURA,6
4013,KATIHAR RLY.,6
4025,BHAGALPUR,6
4036,BETTIAH,6
4046,JAMALPUR RLY.,6
4052,NAUGACHIA,6
4056,PATNA,6
4059,BETTIAH,6
4080,GOPALGANJ,6
4086,MUNGER,6
4115,BHAGALPUR,6
4138,NALANDA,6
4169,KISHANGANJ,6
4210,MUZAFFARPUR RLY.,6
4216,SARAN,6
4223,TOTAL,6
4230,SITAMARHI,6
4239,JAMUI,6
4268,JEHANABAD,6
4278,NALANDA,6
4286,BETTIAH,6
4383,DARBHANGA,6
4402,SUPAUL,6
4406,PURNEA,6
4426,PURNEA,6
4441,PATNA RLY.,6
4450,TOTAL,6
4493,MUNGER,6
4496,BUXAR,6
4518,JAMALPUR RLY.,6
4540,VAISHALI,6
4598,BEGUSARAI,6
4618,JAMALPUR RLY.,6
4627,ARARIA,6
4635,BHABHUA,6
4684,KISHANGANJ,6
4704,ARWAL,6
4706,BEGUSARAI,6
4735,VAISHALI,6
4746,MADHUBANI,6
4766,BAGAHA,6
4787,KHAGARIA,6
4808,KATIHAR,6
4822,NAUGACHIA,6
4842,BAGAHA,6
4876,ARARIA,6
4882,NAWADAH,6
4894,MUZAFFARPUR RLY.,6
4897,DARBHANGA,6
4942,SHEOHAR,6
4949,BHOJPUR,6
4954,MUZAFFARPUR RLY.,6
4980,BHOJPUR,6
4994,BEGUSARAI,6
4997,SAMASTIPUR,6
5006,MUNGER,6
5037,SHEIKHPURA,6
5042,SAHARSA,6
5044,SIWAN,6
5046,MADHUBANI,6
5081,VAISHALI,6
5105,SARAN,6
5118,DARBHANGA,6
5133,PATNA RLY.,6
5136,AURANGABAD,6
5142,ARWAL,6
5165,KHAGARIA,6
5174,JEHANABAD,6
5177,JAMUI,6
5190,TOTAL,6
5193,NAUGACHIA,6
5195,MUNGER,6
5230,BAGAHA,6
5235,DARBHANGA,6
5254,NAUGACHIA,6
5282,PATNA,6
5296,MUZAFFARPUR RLY.,6
5300,BHAGALPUR,6
5335,SHEOHAR,6
5352,LAKHISARAI,6
5373,SAHARSA,6
5379,SHEOHAR,6
5411,BHABHUA,6
5412,KHAGARIA,6
5428,MOTIHARI,6
5429,SAMASTIPUR,6
5446,PATNA,6
5463,JAMALPUR RLY.,6
5484,ROHTAS,6
5489,VAISHALI,6
5500,ARWAL,6
5522,KHAGARIA,6
5527,LAKHISARAI,6
5551,SARAN,6
5553,KHAGARIA,6
5556,SITAMARHI,6
5560,NAWADAH,6
5611,GOPALGANJ,6
5642,MUNGER,6
5660,SUPAUL,6
5674,MUZAFFARPUR RLY.,6
5684,KATIHAR,6
5700,NALANDA,6
5705,SAMASTIPUR,6
5727,BAGAHA,6
5735,SAHARSA,6
5749,BEGUSARAI,6
5750,NAUGACHIA,6
5753,PURNEA,6
5770,BHAGALPUR,6
5798,BUXAR,6
5820,MOTIHARI,6
5830,GOPALGANJ,6
5832,PURNEA,6
5855,SUPAUL,6
5886,SIWAN,6
5914,NALANDA,6
5917,GAYA,6
5940,VAISHALI,6
5951,MUZAFFARPUR RLY.,6
5960,BHABHUA,6
5963,MUZAFFARPUR,6
6016,MADHEPURA,6
6031,SITAMARHI,6
6053,BAGAHA,6
6059,BAGAHA,6
6062,PURNEA,6
6103,ARWAL,6
6128,PATNA RLY.,6
6139,AURANGABAD,6
6166,SITAMARHI,6
6170,PATNA RLY.,6
6178,SARAN,6
6187,MADHEPURA,6
6201,BUXAR,6
6204,MUZAFFARPUR RLY.,6
6228,DARBHANGA,6
6276,SAMASTIPUR,6
6296,MUZAFFARPUR,6
6297,KISHANGANJ,6
6298,BUXAR,6
6321,SITAMARHI,6
6326,MADHUBANI,6
6331,GOPALGANJ,6
6335,LAKHISARAI,6
6341,GOPALGANJ,6
6344,SITAMARHI,6
6348,MADHEPURA,6
6367,SITAMARHI,6
6369,SUPAUL,6
6413,MADHEPURA,6
6428,VAISHALI,6
6452,NALANDA,6
6474,PURNEA,6
6526,MADHEPURA,6
6548,SAMASTIPUR,6
6551,JAMUI,6
6555,MUNGER,6
6563,SHEIKHPURA,6
6565,BUXAR,6
6573,BANKA,6
6681,BUXAR,6
6682,MUZAFFARPUR,6
6698,GOPALGANJ,6
6702,MOTIHARI,6
6732,SITAMARHI,6
6733,VAISHALI,6
6736,KATIHAR RLY.,6
6762,SHEIKHPURA,6
6787,BHABHUA,6
6790,SAMASTIPUR,6
6807,KISHANGANJ,6
6822,SHEIKHPURA,6
6856,VAISHALI,6
6859,KATIHAR,6
6860,LAKHISARAI,6
6878,BHOJPUR,6
6916,PATNA RLY.,6
6981,ARARIA,6
6989,BHOJPUR,6
6994,SUPAUL,6
7020,MOTIHARI,6
7023,NAWADAH,6
7027,JAMALPUR RLY.,6
7031,BHABHUA,6
7050,LAKHISARAI,6
7123,AURANGABAD,6
7149,SAMASTIPUR,6
7165,ARARIA,6
7167,JEHANABAD,6
7185,MADHEPURA,6
7193,KATIHAR,6
7205,ROHTAS,6
7226,SIWAN,6
7232,BEGUSARAI,6
7275,NALANDA,6
7336,BHABHUA,6
7339,MUZAFFARPUR,6
7356,SAHARSA,6
7361,SIWAN,6
7371,NAWADAH,6
7411,GAYA,6
7438,MADHUBANI,6
7468,KHAGARIA,6
7476,MOTIHARI,6
7483,PURNEA,6
7498,ARARIA,6
7508,MOTIHARI,6
7513,PATNA,6
7515,MUZAFFARPUR,6
7551,SHEOHAR,6
7584,SUPAUL,6
7593,NAUGACHIA,6
7607,SARAN,6
7613,PATNA RLY.,6
7652,SAHARSA,6
7672,NAUGACHIA,6
7685,PATNA,6
7703,NAUGACHIA,6
7797,SHEOHAR,6
7819,BANKA,6
7827,GOPALGANJ,6
7858,JAMALPUR RLY.,6
7868,KATIHAR,6
7872,AURANGABAD,6
7903,BANKA,6
7924,ARWAL,6
7962,MADHEPURA,6
7999,KISHANGANJ,6
8072,NAUGACHIA,6
8073,BUXAR,6
8118,SIWAN,6
8132,BAGAHA,6
8139,ROHTAS,6
8168,AURANGABAD,6
8175,SIWAN,6
8198,SAMASTIPUR,6
8212,SHEIKHPURA,6
8229,ROHTAS,6
8259,SAHARSA,6
8261,NAWADAH,6
8275,BHOJPUR,6
8302,JAMUI,6
8321,ARARIA,6
8354,GAYA,6
8363,KISHANGANJ,6
8372,MOTIHARI,6
8378,AURANGABAD,6
8397,NAUGACHIA,6
8402,MADHUBANI,6
8440,ARWAL,6
8447,MUNGER,6
8451,MADHUBANI,6
8494,KATIHAR,6
8508,SHEIKHPURA,6
8519,BHABHUA,6
8544,SAMASTIPUR,6
8545,SAHARSA,6
8547,JEHANABAD,6
8560,KHAGARIA,6
8562,KATIHAR,6
8579,KHAGARIA,6
8585,MUNGER,6
8623,MOTIHARI,6
8638,NALANDA,6
8668,PURNEA,6
8676,JAMUI,6
8692,SARAN,6
8712,SIWAN,6
8723,SUPAUL,6
8746,SHEOHAR,6
8762,DARBHANGA,6
8779,BANKA,6
8785,KATIHAR RLY.,6
8789,DARBHANGA,6
8795,BANKA,6
8804,SHEOHAR,6
8855,SAHARSA,6
8882,NALANDA,6
8895,NALANDA,6
8896,MUZAFFARPUR RLY.,6
8899,SIWAN,6
8901,KISHANGANJ,6
8910,MADHUBANI,6
8911,GOPALGANJ,6
8925,BEGUSARAI,6
8951,SHEOHAR,6
8964,SUPAUL,6
8970,KATIHAR RLY.,6
8976,VAISHALI,6
8991,BHOJPUR,6
9021,PATNA RLY.,6
9022,ARARIA,6
9024,MOTIHARI,6
9032,MUZAFFARPUR RLY.,6
9049,ROHTAS,6
9059,SUPAUL,6
9060,BEGUSARAI,6
9061,NAUGACHIA,6
9072,BAGAHA,6
9090,NAWADAH,6
9095,BUXAR,6
9122,MADHUBANI,6
9128,PATNA,6
9131,MOTIHARI,6
9139,MADHEPURA,6
9150,AURANGABAD,6
9172,KHAGARIA,6
9190,SARAN,6
9199,MUZAFFARPUR,6
9215,SHEOHAR,6
9216,PATNA,6
9229,SIWAN,6
9231,ARWAL,6
9262,KATIHAR RLY.,6
9265,SAMASTIPUR,6
9297,SHEOHAR,6
9342,JEHANABAD,6
9348,KISHANGANJ,6
9387,SAHARSA,6
9389,KATIHAR RLY.,6
9400,JEHANABAD,6
9407,BANKA,6
9425,NAWADAH,6
9428,VAISHALI,6
9450,KATIHAR,6
9453,BHAGALPUR,6
9477,JAMALPUR RLY.,6
9482,BEGUSARAI,6
9490,PATNA,6
9494,VAISHALI,6
9499,MUNGER,6
9507,BETTIAH,6
9520,NALANDA,6
9522,KISHANGANJ,6
9551,BHAGALPUR,6
9567,LAKHISARAI,6
9581,JEHANABAD,6
9596,DARBHANGA,6
9610,NAWADAH,6
9633,ARARIA,6
9637,AURANGABAD,6
9642,MOTIHARI,6
9650,PATNA RLY.,6
9664,MUZAFFARPUR,6
9666,SHEOHAR,6
9676,DARBHANGA,6
9681,JAMUI,6
9709,ROHTAS,6
9722,AURANGABAD,6
9756,NALANDA,6
9776,AURANGABAD,6
9782,LAKHISARAI,6
9829,MUNGER,6
3,MALDA,37
14,SEALDAH G.R.P.,37
18,NADIA,37
38,24 PARGANAS SOUTH,37
41,ASANSOL,37
69,BURDWAN,37
73,BIRBHUM,37
90,HOWRAH,37
114,MALDA,37
133,KOLKATA,37
137,BURDWAN,37
141,PURAB MIDNAPUR,37
182,UTTAR DINAJPUR,37
265,TOTAL,37
267,JALPAIGURI,37
270,HOWRAH,37
301,DARJEELING,37
309,24 PARGANAS NORTH,37
331,JALPAIGURI,37
352,HOWRAH CITY,37
374,HOWRAH,37
397,SILIGURI G.R.P.,37
426,UTTAR DINAJPUR,37
445,HOOGHLY,37
450,24 PARGANAS NORTH,37
460,24 PARGANAS NORTH,37
465,BURDWAN,37
496,ASANSOL,37
528,HOOGHLY,37
555,ASANSOL,37
627,PURAB MIDNAPUR,37
629,TOTAL,37
640,24 PARGANAS NORTH,37
650,KHARAGPUR G.R.P.,37
709,BIRBHUM,37
711,PURULIA,37
716,MURSHIDABAD,37
758,HOWRAH,37
824,SILIGURI G.R.P.,37
852,DARJEELING,37
873,SEALDAH G.R.P.,37
874,24 PARGANAS SOUTH,37
935,DARJEELING,37
1047,TOTAL,37
1067,MALDA,37
1151,HOOGHLY,37
1159,JHARGRAM,37
1179,MALDA,37
1248,HOOGHLY,37
1268,SILIGURI_PC,37
1327,HOWRAH G.R.P.,37
1332,HOOGHLY,37
1381,PURAB MIDNAPUR,37
1395,COOCHBEHAR,37
1422,HOOGHLY,37
1436,PASCHIM MIDNAPUR,37
1441,BIRBHUM,37
1650,NADIA,37
1662,HOWRAH G.R.P.,37
1676,KOLKATA,37
1690,DARJEELING,37
1696,BKP CP,37
1773,ASANSOL,37
1795,UTTAR DINAJPUR,37
1803,KHARAGPUR G.R.P.,37
1816,KHARAGPUR G.R.P.,37
1902,PURULIA,37
1906,KOLKATA,37
1941,SILIGURI G.R.P.,37
1953,DARJEELING,37
1966,24 PARGANAS SOUTH,37
1968,COOCHBEHAR,37
1979,JALPAIGURI,37
1983,DARJEELING,37
1984,MURSHIDABAD,37
2019,PASCHIM MIDNAPUR,37
2030,JALPAIGURI,37
2062,MURSHIDABAD,37
2140,SILIGURI G.R.P.,37
2172,SEALDAH G.R.P.,37
2226,PURAB MIDNAPUR,37
2269,HOWRAH G.R.P.,37
2281,BURDWAN,37
2293,BANKURA,37
2303,COOCHBEHAR,37
2327,HOWRAH G.R.P.,37
2333,PURAB MIDNAPUR,37
2409,UTTAR DINAJPUR,37
2425,PURAB MIDNAPUR,37
2427,HOOGHLY,37
2488,24 PARGANAS SOUTH,37
2505,COOCHBEHAR,37
2514,KHARAGPUR G.R.P.,37
2535,24 PARGANAS SOUTH,37
2546,SILIGURI_PC,37
2595,BURDWAN,37
2596,PASCHIM MIDNAPUR,37
2597,24 PARGANAS SOUTH,37
2604,BANKURA,37
2636,HOWRAH,37
2700,HOWRAH G.R.P.,37
2709,JALPAIGURI,37
2807,MALDA,37
2864,KHARAGPUR G.R.P.,37
2872,SILIGURI G.R.P.,37
2926,KHARAGPUR G.R.P.,37
2929,UTTAR DINAJPUR,37
2934,HOWRAH G.R.P.,37
2991,HOOGHLY,37
3013,JALPAIGURI,37
3028,HOWRAH CITY,37
3072,PURULIA,37
3132,MURSHIDABAD,37
3184,UTTAR DINAJPUR,37
3201,DARJEELING,37
3208,KOLKATA,37
3217,MURSHIDABAD,37
3235,UTTAR DINAJPUR,37
3338,PURAB MIDNAPUR,37
3341,UTTAR DINAJPUR,37
3350,SILIGURI G.R.P.,37
3480,MALDA,37
3529,BURDWAN,37
3534,SEALDAH G.R.P.,37
3543,PURULIA,37
3552,DAKSHIN DINAJPUR,37
3589,HOWRAH CITY,37
3591,SILIGURI G.R.P.,37
3608,DAKSHIN DINAJPUR,37
3620,DAKSHIN DINAJPUR,37
3639,PURULIA,37
3668,PURULIA,37
3676,24 PARGANAS NORTH,37
3732,BURDWAN,37
3760,KHARAGPUR G.R.P.,37
3833,HOWRAH G.R.P.,37
3884,DARJEELING,37
3937,BIRBHUM,37
3991,BKP CP,37
4000,NADIA,37
4031,DAKSHIN DINAJPUR,37
4039,COOCHBEHAR,37
4049,HOWRAH G.R.P.,37
4061,MURSHIDABAD,37
4070,COOCHBEHAR,37
4096,PASCHIM MIDNAPUR,37
4128,BIRBHUM,37
4147,24 PARGANAS NORTH,37
4151,BURDWAN,37
4176,DAKSHIN DINAJPUR,37
4200,UTTAR DINAJPUR,37
4245,BURDWAN,37
4274,HOWRAH,37
4347,MALDA,37
4353,MIDNAPUR,37
4379,PASCHIM MIDNAPUR,37
4393,24 PARGANAS SOUTH,37
4394,NADIA,37
4437,DARJEELING,37
4465,KHARAGPUR G.R.P.,37
4475,24 PARGANAS NORTH,37
4499,JALPAIGURI,37
4505,PURAB MIDNAPUR,37
4512,UTTAR DINAJPUR,37
4579,BIRBHUM,37
4590,HOWRAH G.R.P.,37
4604,JALPAIGURI,37
4672,SILIGURI G.R.P.,37
4723,HOWRAH CITY,37
4782,JALPAIGURI,37
4833,BURDWAN,37
4905,MALDA,37
4916,DAKSHIN DINAJPUR,37
4928,PASCHIM MIDNAPUR,37
4983,NADIA,37
4995,NADIA,37
5007,COOCHBEHAR,37
5051,KOLKATA,37
5054,HOOGHLY,37
5124,MURSHIDABAD,37
5132,TOTAL,37
5151,NADIA,37
5156,BANKURA,37
5182,SILIGURI G.R.P.,37
5185,BIRBHUM,37
5224,BANKURA,37
5306,SEALDAH G.R.P.,37
5326,PURULIA,37
5331,HOWRAH,37
5353,KOLKATA,37
5365,ASANSOL,37
5377,HOWRAH G.R.P.,37
5393,KOLKATA,37
5410,24 PARGANAS NORTH,37
5424,PURULIA,37
5475,MALDA,37
5511,HOOGHLY,37
5516,HOWRAH CITY,37
5578,HOWRAH CITY,37
5579,DARJEELING,37
5634,SEALDAH G.R.P.,37
5647,HOOGHLY,37
5704,BIRBHUM,37
5709,PURULIA,37
5812,JHARGRAM,37
5835,KOLKATA,37
5876,SILIGURI G.R.P.,37
5933,HOOGHLY,37
5980,HOOGHLY,37
5997,SEALDAH G.R.P.,37
5998,ASANSOL,37
6075,KHARAGPUR G.R.P.,37
6140,PASCHIM MIDNAPUR,37
6173,TOTAL,37
6217,MURSHIDABAD,37
6241,MALDA,37
6266,24 PARGANAS SOUTH,37
6304,PURAB MIDNAPUR,37
6429,ASANSOL,37
6486,MURSHIDABAD,37
6491,TOTAL,37
6516,COOCHBEHAR,37
6523,24 PARGANAS SOUTH,37
6615,ASANSOL,37
6632,HOWRAH G.R.P.,37
6638,KOLKATA,37
6649,MURSHIDABAD,37
6666,SEALDAH G.R.P.,37
6674,UTTAR DINAJPUR,37
6689,TOTAL,37
6717,SEALDAH G.R.P.,37
6738,DARJEELING,37
6746,SEALDAH G.R.P.,37
6757,HOWRAH,37
6809,BIRBHUM,37
6830,KOLKATA,37
6832,NADIA,37
6907,PURULIA,37
6946,HOWRAH,37
7059,BANKURA,37
7063,BURDWAN,37
7071,HOWRAH CITY,37
7093,ASANSOL,37
7128,24 PARGANAS NORTH,37
7204,TOTAL,37
7206,MALDA,37
7263,SILIGURI G.R.P.,37
7315,JALPAIGURI,37
7326,MURSHIDABAD,37
7354,PURAB MIDNAPUR,37
7364,ASANSOL,37
7372,DAKSHIN DINAJPUR,37
7456,BURDWAN,37
7488,COOCHBEHAR,37
7527,KHARAGPUR G.R.P.,37
7566,PURULIA,37
7572,24 PARGANAS NORTH,37
7575,SEALDAH G.R.P.,37
7581,HOWRAH,37
7687,MURSHIDABAD,37
7712,MALDA,37
7719,ASANSOL,37
7748,TOTAL,37
7822,24 PARGANAS SOUTH,37
7835,24 PARGANAS SOUTH,37
7875,BDN CP,37
7877,KOLKATA,37
7902,ASANSOL,37
7968,SILIGURI G.R.P.,37
7973,DAKSHIN DINAJPUR,37
8011,BANKURA,37
8013,BANKURA,37
8021,UTTAR DINAJPUR,37
8038,HOWRAH,37
8041,DAKSHIN DINAJPUR,37
8062,BIRBHUM,37
8074,PURULIA,37
8111,COOCHBEHAR,37
8133,BIRBHUM,37
8174,DAKSHIN DINAJPUR,37
8180,MALDA,37
8202,MURSHIDABAD,37
8236,PASCHIM MIDNAPUR,37
8244,PASCHIM MIDNAPUR,37
8254,HOWRAH CITY,37
8364,24 PARGANAS NORTH,37
8381,KOLKATA,37
8406,DAKSHIN DINAJPUR,37
8422,BURDWAN,37
8439,24 PARGANAS NORTH,37
8513,COOCHBEHAR,37
8555,TOTAL,37
8564,BANKURA,37
8571,NADIA,37
8615,JALPAIGURI,37
8636,BANKURA,37
8715,BIRBHUM,37
8741,UTTAR DINAJPUR,37
8776,HOWRAH,37
8782,DAKSHIN DINAJPUR,37
8787,BANKURA,37
8816,TOTAL,37
8907,KOLKATA,37
8908,24 PARGANAS SOUTH,37
8952,NADIA,37
9000,PASCHIM MIDNAPUR,37
9035,24 PARGANAS NORTH,37
9065,TOTAL,37
9077,PURAB MIDNAPUR,37
9080,BANKURA,37
9087,PURULIA,37
9088,BDN CP,37
9092,NADIA,37
9096,NADIA,37
9116,PASCHIM MIDNAPUR,37
9126,NADIA,37
9160,DARJEELING,37
9175,SILIGURI G.R.P.,37
9200,KHARAGPUR G.R.P.,37
9230,JALPAIGURI,37
9288,DARJEELING,37
9295,HOWRAH G.R.P.,37
9316,BANKURA,37
9324,BANKURA,37
9377,PURAB MIDNAPUR,37
9420,DAKSHIN DINAJPUR,37
9555,SEALDAH G.R.P.,37
9561,SEALDAH G.R.P.,37
9644,BIRBHUM,37
9682,HOWRAH,37
9710,TOTAL,37
9736,COOCHBEHAR,37
9740,HOWRAH G.R.P.,37
9749,PASCHIM MIDNAPUR,37
9764,KHARAGPUR G.R.P.,37
9771,JALPAIGURI,37
9795,COOCHBEHAR,37
9811,ASANSOL,37
9821,24 PARGANAS SOUTH,37
603,NORTH,2
2519,SOUTH,2
3673,CAR,2
9605,TOTAL,2
5,CHHATARPUR,22
7,SEONI,22
11,KHARGON,22
23,GWALIOR,22
36,RAJGARH,22
67,MORENA,22
80,BHIND,22
125,BARWANI,22
130,BURHANPUR,22
151,DATIYA,22
190,BURHANPUR,22
196,DEWAS,22
197,HARDA,22
230,ANUPPUR,22
232,SATNA,22
260,TOTAL,22
261,SHEOPUR,22
271,BARWANI,22
299,TIKAMGARH,22
303,SHIVPURI,22
324,BETUL,22
326,SATNA,22
327,MANDSAUR,22
329,DATIYA,22
344,MORENA,22
373,ASHOK NAGAR,22
376,BARWANI,22
386,RAISEN,22
387,MANDLA,22
393,SIDHI,22
418,TOTAL,22
420,KHANDWA,22
429,INDORE RLY.,22
436,CHHINDWARA,22
441,ANUPPUR,22
453,PANNA,22
483,KHANDWA,22
511,SIDHI,22
523,JABALPUR,22
535,MANDLA,22
577,DATIYA,22
622,BHIND,22
632,INDORE RLY.,22
643,HOSHANGABAD,22
657,UMARIYA,22
670,CHHINDWARA,22
672,BHOPAL RLY.,22
675,VIDISHA,22
681,INDORE RLY.,22
